date,west_corn,east_corn,iamn_corn,national_hog
2019-03-16,3.4702439024390244,3.547,3.3982352941176472,39.62
2019-03-23,3.5413414634146343,3.6286666666666667,3.4708823529411763,38.14
2019-03-30,3.5324418604651164,3.6295,3.458684210526316,39.36
2019-04-06,3.44546511627907,3.5601666666666665,3.3642105263157895,42.88
2019-04-13,3.4448837209302328,3.5483333333333333,3.3671052631578946,44.58
2019-04-20,3.4556976744186048,3.5603333333333333,3.373684210526316,47.49
2019-04-27,3.401046511627907,3.48,3.3342105263157893,51.67
2019-05-04,3.4720454545454547,3.5668333333333333,3.37825,54.97
2019-05-11,3.420581395348837,3.5058333333333334,3.316315789473684,57.18
2019-05-18,3.505909090909091,3.622,3.4074999999999998,58.12
2019-05-25,3.722159090909091,3.869666666666667,3.61125,56.01
2019-06-01,4.026162790697675,4.192166666666667,3.9092105263157895,51.99
2019-06-08,3.990232558139535,4.1575,3.881842105263158,47.6
2019-06-15,4.1340697674418605,4.331166666666666,4.024736842105263,44.45
2019-06-22,4.308837209302325,4.522,4.196842105263158,40.88
2019-06-29,4.250568181818182,4.4445,4.1525,39.38
2019-07-06,4.1068181818181815,4.309166666666667,4.017,36.13
2019-07-13,4.294431818181819,4.478666666666666,4.1965,35.02
2019-07-20,4.267159090909091,4.436166666666667,4.17625,30.32
2019-07-27,4.129772727272727,4.309833333333334,4.04375,29.01
2019-08-03,3.9396590909090907,4.120333333333333,3.854,29.61
2019-08-10,3.9423863636363636,4.1113333333333335,3.8489999999999998,33.66
2019-08-17,3.566931818181818,3.7155,3.4735,35.25
2019-08-24,3.5030681818181817,3.6505,3.4205,35.75
2019-08-31,3.5095454545454547,3.6318333333333332,3.4565,34.16
2019-09-07,3.3976136363636362,3.5576666666666665,3.32825,31.44
2019-09-14,3.4476136363636365,3.61,3.38725,29.45
2019-09-21,3.5572222222222223,3.7131666666666665,3.53,26.07
2019-09-28,3.557386363636364,3.7333333333333334,3.52575,24.22
2019-10-05,3.7002272727272727,3.8575,3.69275,23.54
2019-10-12,3.728372093023256,3.8945,3.72275,25.02
2019-10-19,3.768409090909091,3.9473333333333334,3.7464285714285714,29.91
2019-10-26,3.72046511627907,3.92,3.689,34.46
2019-11-02,3.7452325581395347,3.965333333333333,3.6975000000000002,37.7
2019-11-09,3.681860465116279,3.8975,3.62725,39.37
2019-11-16,3.643720930232558,3.871,3.59075,39.07
2019-11-23,3.586511627906977,3.8026666666666666,3.532,37.03
2019-11-30,3.577093023255814,3.798,3.51675,35.48
2019-12-07,3.6379761904761905,3.8526666666666665,3.568421052631579,33.63
2019-12-14,3.639642857142857,3.825,3.6044736842105265,30.64
2019-12-21,3.7351190476190474,3.9458333333333333,3.673421052631579,28.99
2019-12-28,3.7588095238095236,3.9568333333333334,3.6978947368421053,27.26
2020-01-04,3.7720238095238097,3.977,3.7081578947368423,25.68
2020-01-11,3.7429761904761905,3.9541666666666666,3.6757894736842105,24.88
2020-01-18,3.772209302325581,3.9703333333333335,3.7005263157894737,23.08
2020-01-25,3.8138372093023256,4.016,3.7399999999999998,21.31
2020-02-01,3.748139534883721,3.945333333333333,3.6742105263157896,21.11
2020-02-08,3.731279069767442,3.9313333333333333,3.651842105263158,20.75
2020-02-15,3.739767441860465,3.934,3.6550000000000002,22.92
2020-02-22,3.740232558139535,3.9301666666666666,3.651315789473684,24.1
2020-02-29,3.641046511627907,3.8233333333333333,3.5544736842105262,25.15
2020-03-07,3.710952380952381,3.8873333333333333,3.6452631578947368,25.84
2020-03-14,3.631860465116279,3.7984999999999998,3.53575,25.51
2020-03-21,3.3351190476190475,3.5295,3.2460526315789475,26.5
2020-03-28,3.2942857142857145,3.5001724137931034,3.201842105263158,31.92
2020-04-04,3.1777906976744186,3.408,3.08575,38.22
2020-04-11,3.1238372093023257,3.3526666666666665,3.03975,35.86
2020-04-18,3.066931818181818,3.2796666666666665,2.976,30.55
2020-04-25,2.9886363636363638,3.1965,2.90575,26.3
2020-05-02,2.9267045454545455,3.1253333333333333,2.8489999999999998,23.58
2020-05-09,2.975909090909091,3.1493103448275863,2.8945,18.51
2020-05-16,3.018181818181818,3.182758620689655,2.93725,17.96
2020-05-23,3.0423863636363637,3.2205172413793104,2.95725,17.96
2020-05-30,3.0851136363636362,3.2536206896551723,2.99825,17.01
2020-06-06,3.1228409090909093,3.256551724137931,3.03,17.23
2020-06-13,3.1670454545454545,3.320689655172414,3.0725,17.24
2020-06-20,3.1804545454545456,3.3251724137931036,3.0895,17.03
2020-06-27,3.117840909090909,3.26948275862069,3.02225,17.59
2020-07-04,3.259431818181818,3.4058620689655172,3.1622500000000002,16.75
2020-07-11,3.3051136363636364,3.453793103448276,3.20375,17.01
2020-07-18,3.1557954545454545,3.3067241379310346,3.05475,17.21
2020-07-25,3.147972972972973,3.3020689655172415,2.998846153846154,16.79
2020-08-01,3.0670270270270272,3.3,2.957692307692308,17.49
2020-08-08,2.924642857142857,3.1950000000000003,2.842142857142857,17.62
2020-08-15,2.9606250000000003,3.165,2.89375,18.25
2020-08-22,3.085625,3.29,3.01875,17.93
2020-08-29,3.19125,3.425,3.13875,19.14
2020-09-05,3.28875,3.585,3.2725,18.56
2020-09-12,3.344375,3.615,3.33875,18.37
2020-09-19,3.4475,3.725,3.435,17.85
2020-09-26,3.443125,3.7,3.44,17.27
2020-10-03,3.4725,3.6900000000000004,3.4625,18.03
2020-10-10,3.581875,3.825,3.5525,21.28
2020-10-17,3.7156249999999997,3.965,3.66875,26.02
2020-10-24,3.8525,4.01,3.82125,28.05
2020-10-31,3.905,4.055,3.87875,29.92
2020-11-07,3.85375,3.975,3.83125,33.18
2020-11-14,3.954375,4.07,3.91625,37.72
2020-11-21,4.069375,4.195,4.03125,42.7
2020-11-28,4.12875,4.26,4.08375,44.91
2020-12-05,4.0893749999999995,4.27,4.03125,41.62
2020-12-12,4.059375,4.26,4.0075,40.42
2020-12-19,4.11625,4.285,4.08,37.53
2020-12-26,4.250625,4.4350000000000005,4.21125,36.65
2021-01-02,4.466875,4.675,4.4225,35.12
2021-01-09,4.734375,4.945,4.6875,36.51
2021-01-16,4.928125,5.165,4.87625,39.25
2021-01-23,5.034375,5.21,4.97875,41.46
2021-01-30,5.00625,5.18,4.96875,43.68
2021-02-06,5.264374999999999,5.47,5.22625,46.66
2021-02-13,5.281875,5.55,5.25875,52.69
2021-02-20,5.285625,5.545,5.2625,57.02
2021-02-27,5.3306249999999995,5.575,5.31,62.3
2021-03-06,5.2725,5.484999999999999,5.23375,68.2
2021-03-13,5.276875,5.48,5.23,74.16
2021-03-20,5.360625,5.545,5.30875,78.11
2021-03-27,5.41875,5.595000000000001,5.365,80.53
2021-04-03,5.452500000000001,5.585,5.4025,80.17
2021-04-10,5.583125,5.695,5.5175,81.74
2021-04-17,5.819375,5.95,5.7475,78.82
2021-04-24,6.119375,6.220000000000001,6.04,74.74
2021-05-01,6.6587499999999995,6.74,6.54,70.47
2021-05-08,7.16625,7.23,7.10375,67.6
2021-05-15,7.365,7.335,7.30375,62.86
2021-05-22,6.841875,6.84,6.77125,58.34
2021-05-29,6.72625,6.775,6.65125,54.17
2021-06-05,6.99625,7.234999999999999,6.88875,50.65
2021-06-12,7.134375,7.375,7.0175,49.44
2021-06-19,6.746875,6.84,6.645,47.95
2021-06-26,6.576875,6.725,6.48625,48.91
2021-07-03,6.670625,7.045,6.5575,51.46
2021-07-10,6.4425,6.835,6.3525,57.33
2021-07-17,6.394375,6.550000000000001,6.295,61.78
2021-07-24,6.463125,6.32,6.365,68.98
2021-07-31,6.341875,6.1850000000000005,6.24375,77.78
2021-08-07,6.346875,6.234999999999999,6.296250000000001,82.79
2021-08-14,6.364375,6.4,6.34,86.21
2021-08-21,6.313124999999999,6.4350000000000005,6.32625,87.12
2021-08-28,6.009375,6.234999999999999,6.03125,88.11
2021-09-04,5.785625,6.26,5.805,86.4
2021-09-11,5.458125,5.8149999999999995,5.52125,82.33
2021-09-18,5.51125,5.640000000000001,5.58,76.48
2021-09-25,5.43375,5.29,5.4712499999999995,68.95
2021-10-02,5.408125,5.32,5.4075,63.18
2021-10-09,5.33,5.335,5.3325,60.08
2021-10-16,5.134375,5.135,5.0975,58.41
2021-10-23,5.24375,5.27,5.21375,56.73
2021-10-30,5.416875,5.43,5.36875,58.94
2021-11-06,5.618125,5.65,5.54125,62.69
